x,y,z,v_x,v_y,v_z,roll,pitch,yaw,angular_v
0.0,0.0,5.58149760000001,0.0,0.0,2.982240000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.61122190000001,0.0,0.0,2.962620000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.64075000000001,0.0,0.0,2.9430000000000067,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.67008190000001,0.0,0.0,2.9233800000000065,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.6992176000000105,0.0,0.0,2.9037600000000063,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.72815710000001,0.0,0.0,2.884140000000006,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.756900400000011,0.0,0.0,2.864520000000006,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.785447500000011,0.0,0.0,2.8449000000000058,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.813798400000011,0.0,0.0,2.8252800000000056,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.841953100000011,0.0,0.0,2.8056600000000054,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.8699116000000116,0.0,0.0,2.786040000000005,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.897673900000012,0.0,0.0,2.766420000000005,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.925240000000012,0.0,0.0,2.746800000000005,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.952609900000012,0.0,0.0,2.7271800000000046,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,5.979783600000012,0.0,0.0,2.7075600000000044,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.006761100000012,0.0,0.0,2.687940000000004,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.0335424000000115,0.0,0.0,2.668320000000004,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.060127500000012,0.0,0.0,2.648700000000004,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.086516400000011,0.0,0.0,2.6290800000000036,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.1127091000000116,0.0,0.0,2.6094600000000034,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.138705600000011,0.0,0.0,2.5898400000000033,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.1645059000000115,0.0,0.0,2.570220000000003,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.190110000000011,0.0,0.0,2.550600000000003,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.215517900000012,0.0,0.0,2.5309800000000027,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.240729600000011,0.0,0.0,2.5113600000000025,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.265745100000012,0.0,0.0,2.4917400000000023,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.290564400000012,0.0,0.0,2.472120000000002,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.315187500000012,0.0,0.0,2.452500000000002,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.339614400000012,0.0,0.0,2.4328800000000017,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.363845100000012,0.0,0.0,2.4132600000000015,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.387879600000012,0.0,0.0,2.3936400000000013,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.411717900000013,0.0,0.0,2.374020000000001,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.435360000000013,0.0,0.0,2.354400000000001,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.458805900000012,0.0,0.0,2.3347800000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.482055600000012,0.0,0.0,2.3151600000000006,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.505109100000012,0.0,0.0,2.2955400000000004,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.527966400000012,0.0,0.0,2.27592,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.550627500000012,0.0,0.0,2.2563,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.573092400000012,0.0,0.0,2.23668,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.595361100000011,0.0,0.0,2.2170599999999996,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.617433600000012,0.0,0.0,2.1974399999999994,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.639309900000011,0.0,0.0,2.177819999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.6609900000000115,0.0,0.0,2.158199999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.682473900000011,0.0,0.0,2.138579999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.7037616000000115,0.0,0.0,2.1189599999999986,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.724853100000011,0.0,0.0,2.0993399999999984,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.745748400000012,0.0,0.0,2.0797199999999982,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.7664475000000115,0.0,0.0,2.060099999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.786950400000012,0.0,0.0,2.040479999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.807257100000012,0.0,0.0,2.0208599999999977,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.827367600000012,0.0,0.0,2.0012399999999975,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.847281900000012,0.0,0.0,1.9816199999999975,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.867000000000012,0.0,0.0,1.9619999999999975,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.886521900000012,0.0,0.0,1.9423799999999976,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.905847600000012,0.0,0.0,1.9227599999999976,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.924977100000012,0.0,0.0,1.9031399999999976,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.943910400000012,0.0,0.0,1.8835199999999976,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.962647500000012,0.0,0.0,1.8638999999999977,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.981188400000011,0.0,0.0,1.8442799999999977,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,6.999533100000011,0.0,0.0,1.8246599999999977,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.017681600000011,0.0,0.0,1.8050399999999978,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.035633900000011,0.0,0.0,1.7854199999999978,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.053390000000011,0.0,0.0,1.7657999999999978,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.070949900000011,0.0,0.0,1.7461799999999978,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.088313600000011,0.0,0.0,1.7265599999999979,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.105481100000011,0.0,0.0,1.706939999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.122452400000011,0.0,0.0,1.687319999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.139227500000011,0.0,0.0,1.667699999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.155806400000011,0.0,0.0,1.648079999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.172189100000011,0.0,0.0,1.628459999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.188375600000011,0.0,0.0,1.608839999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.2043659000000115,0.0,0.0,1.589219999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.2201600000000115,0.0,0.0,1.569599999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.235757900000012,0.0,0.0,1.5499799999999981,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.251159600000012,0.0,0.0,1.5303599999999982,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.266365100000012,0.0,0.0,1.5107399999999982,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.281374400000012,0.0,0.0,1.4911199999999982,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.296187500000012,0.0,0.0,1.4714999999999983,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.310804400000012,0.0,0.0,1.4518799999999983,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.3252251000000115,0.0,0.0,1.4322599999999983,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.339449600000012,0.0,0.0,1.4126399999999983,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.353477900000011,0.0,0.0,1.3930199999999984,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.367310000000011,0.0,0.0,1.3733999999999984,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.380945900000011,0.0,0.0,1.3537799999999984,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.394385600000011,0.0,0.0,1.3341599999999985,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.407629100000011,0.0,0.0,1.3145399999999985,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.420676400000011,0.0,0.0,1.2949199999999985,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.433527500000011,0.0,0.0,1.2752999999999985,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.446182400000011,0.0,0.0,1.2556799999999986,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.458641100000011,0.0,0.0,1.2360599999999986,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.470903600000011,0.0,0.0,1.2164399999999986,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.482969900000011,0.0,0.0,1.1968199999999987,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.4948400000000115,0.0,0.0,1.1771999999999987,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.506513900000011,0.0,0.0,1.1575799999999987,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.517991600000012,0.0,0.0,1.1379599999999988,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.529273100000012,0.0,0.0,1.1183399999999988,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.540358400000012,0.0,0.0,1.0987199999999988,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.551247500000012,0.0,0.0,1.0790999999999988,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.561940400000012,0.0,0.0,1.0594799999999989,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.572437100000012,0.0,0.0,1.039859999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.582737600000011,0.0,0.0,1.020239999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.592841900000011,0.0,0.0,1.000619999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.602750000000011,0.0,0.0,0.980999999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.612461900000011,0.0,0.0,0.961379999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.621977600000011,0.0,0.0,0.941759999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.631297100000011,0.0,0.0,0.9221399999999991,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.640420400000011,0.0,0.0,0.9025199999999991,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.649347500000011,0.0,0.0,0.8828999999999991,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.658078400000011,0.0,0.0,0.8632799999999992,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.666613100000011,0.0,0.0,0.8436599999999992,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.674951600000011,0.0,0.0,0.8240399999999992,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.683093900000011,0.0,0.0,0.8044199999999992,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.691040000000011,0.0,0.0,0.7847999999999993,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.698789900000011,0.0,0.0,0.7651799999999993,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.706343600000011,0.0,0.0,0.7455599999999993,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.713701100000011,0.0,0.0,0.7259399999999994,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.720862400000011,0.0,0.0,0.7063199999999994,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.727827500000012,0.0,0.0,0.6866999999999994,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.734596400000012,0.0,0.0,0.6670799999999995,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.741169100000012,0.0,0.0,0.6474599999999995,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.747545600000012,0.0,0.0,0.6278399999999995,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.753725900000012,0.0,0.0,0.6082199999999995,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.759710000000012,0.0,0.0,0.5885999999999996,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.765497900000011,0.0,0.0,0.5689799999999996,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.771089600000011,0.0,0.0,0.5493599999999996,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.776485100000011,0.0,0.0,0.5297399999999997,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.781684400000011,0.0,0.0,0.5101199999999997,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.786687500000011,0.0,0.0,0.4904999999999997,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.791494400000011,0.0,0.0,0.47087999999999974,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.796105100000011,0.0,0.0,0.4512599999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.800519600000011,0.0,0.0,0.4316399999999998,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.804737900000011,0.0,0.0,0.41201999999999983,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.808760000000011,0.0,0.0,0.39239999999999986,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.812585900000011,0.0,0.0,0.3727799999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.816215600000011,0.0,0.0,0.3531599999999999,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.819649100000011,0.0,0.0,0.33353999999999995,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.822886400000011,0.0,0.0,0.31392,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.825927500000011,0.0,0.0,0.2943,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.828772400000012,0.0,0.0,0.27468000000000004,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.831421100000012,0.0,0.0,0.25506000000000006,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.833873600000012,0.0,0.0,0.23544000000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.836129900000012,0.0,0.0,0.21582000000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8381900000000115,0.0,0.0,0.19620000000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.840053900000012,0.0,0.0,0.17658000000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.841721600000011,0.0,0.0,0.15696000000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.843193100000011,0.0,0.0,0.13734000000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.844468400000011,0.0,0.0,0.11772000000000007,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.845547500000011,0.0,0.0,0.09810000000000008,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.846430400000011,0.0,0.0,0.07848000000000008,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.847117100000011,0.0,0.0,0.05886000000000008,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.847607600000011,0.0,0.0,0.03924000000000008,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.847901900000011,0.0,0.0,0.019620000000000082,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
0.0,0.0,7.8480000000000105,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,[0. 0. 0.]
